l.vid	l.showtimes	l.tag_id	l.shoot_type	l.shixiao	l.title	l.shexing	l.vv	l.vvtime	l.alltime	l.clicknum	l.play_rate	l.ctr	m.level
2017070809648594	8250	21	20	2017-12-03 23:59:59	实拍农村人包围水库捕鱼，一条条都是价值上百万的大鱼	NULL	2052	277882	586330	1907	0.473934474	0.231151515	NULL
2017051509564088	8244	28	20	2017-12-06 23:59:59	空烟盒里还有这个宝贝，可惜大家都没用过	NULL	1940	81946	123332	1816	0.66443421	0.220281417	3
2017070404589725	8242	21	20	1970-01-01 08:00:00	现场——女子在电梯内暴打两男子，监控还原当时情景！	NULL	1841	140113	257876	1689	0.543334781	0.204925989	1
6313320856810424321	8236	6	1	2017-10-12 23:59:59	#法兰克福车展# 法兰克福车展前线速递！车展前方小伙伴偶遇一群外国车模妹子！（叫你们平时多好好学习，这下遇到外国妹子就没法搭讪了吧）	NULL	365	2675	6104	343	0.438237221	0.04164643	2
2017062708470165	8230	5	20	2017-12-01 23:59:59	害人终害己，得报应了吧！笑喷！	NULL	2138	89215	117862	1994	0.756944562	0.242284326	2
6313327917090734080	8229	5	2	2017-10-12 19:53:19	看我怎么用一张嘴，挣20万！	NULL	666	47822	67606	492	0.707363252	0.059788553	6
6312252932930666496	8229	5	2	2017-10-09 23:59:59	为追回初恋绞尽脑汁，竟撞破情敌和小三车震！	1	1856	125516	245072	1772	0.512159692	0.215336007	5
158028939	8228	28	2	2017-10-05 23:59:59	看了这个妹子我开始喜欢广场舞了 亮点自寻	NULL	1779	50907	122561	1557	0.415360514	0.189231891	4
6303574579919079424	8227	2	2	2017-09-16 23:59:59	男子酒醉后压美女身上强吻蹂躏美女，美女被折磨的生不如死	1	1851	120698	292206	1769	0.413057911	0.215023702	4
6312944187507476480	8224	370	2	2017-10-11 23:59:59	宣据翻跳古风舞《玉生烟》	NULL	569	17598	134767	523	0.130580929	0.063594358	5
2017070505663442	8213	4	20	2017-12-11 23:59:59	烟台美女闯关，衣服抬宽松我感觉我的重点被转移	1	1647	222634	460224	1559	0.483751391	0.189821015	NULL
2017070403881538	8208	400	20	2017-12-01 23:59:59	科学探秘：济南一村民捕获美人鱼，惹上百人围观	NULL	1546	193001	399055	1478	0.483645112	0.180068226	1
6312957019796013057	8205	370	1	2017-10-11 23:59:59	付出一定会有回报，只是时间长短多少的问题！所以一起加油#unlsh#	NULL	327	6801	71013	310	0.095771197	0.03778184	5
2017062900876792	8201	21	20	1970-01-01 08:00:00	废弃城中村女子专对农民工交易， 收费50元？	NULL	1923	196842	263830	1830	0.746094076	0.223143519	1
6313271521716471808	8198	6	2	2017-10-12 23:59:59	仿点翠工艺古典首饰拍摄花絮	NULL	246	3596	10738	246	0.334885454	0.030007319	6
2017070303623320	8195	5	20	2017-12-03 23:59:59	“给我磨蹭乳沟就捐20美元”3贱男街头邀正妹蹭乳沟	1	1922	168991	515660	1842	0.327717876	0.224771202	NULL
6311134867933513729	8192	2	2	2017-10-06 17:59:15	范冰冰就是大尺度, 和韩庚沙漠激情没眼看	1	1693	59192	111269	1601	0.531972068	0.19543457	4
2017070900863554	8190	2	20	2017-12-07 23:59:59	黑老大带人砸面馆，结果从后厨出来个洗碗工，所有人看完当场吓懵	NULL	1165	246869	609541	1104	0.405008031	0.134798535	NULL
2017062809023873	8189	2	20	2017-12-10 23:59:59	泌尿科女医生说话尺寸很大啊，一点都不脸红，竟然还很有道理	NULL	1620	86945	133456	1532	0.651488131	0.18708023	2
6313302497259683841	8187	6	2	2017-10-12 17:42:08	艳肌面膜+手膜足膜+遮瑕	NULL	272	5131	58444	254	0.087793443	0.031024795	4
6302364144003892224	8183	6	2	2017-09-13 23:59:59	韩国美女护士都是那么丰满的吗？	NULL	1598	32602	77940	1451	0.418296125	0.177318832	1
6313297043955648512	8170	376	2	2017-10-12 23:59:59	这东北二人转就是牛拜	NULL	1237	64128	292063	1207	0.219569066	0.147735618	4
2017070607218983	8169	2	20	2017-12-05 23:59:59	科摩多龙VS金刚巨蟒，男子趟过河流却发现背上多了一些东西~	NULL	1665	178748	580503	1577	0.307919167	0.193046885	1
2017070506309044	8165	401	20	2017-11-27 23:59:59	难得一见！巨蟒交配的整个过程，被科学家真实拍摄下来	1	2025	180423	267248	1933	0.6751145	0.236742192	NULL
6313335075035414528	8156	6	2	2017-10-12 20:12:07	学校里的女孩与走向社会女孩最明显的区别	NULL	583	27548	60780	567	0.453241198	0.069519372	5
2017062809880057	8151	2	20	2017-12-03 23:59:59	范冰冰原来游泳技术这么好，如鱼游水啊	NULL	1884	103428	341820	1764	0.302580305	0.216415164	1
2017070900155194	8151	21	20	2017-09-14 23:59:59	女子开车回家，刚到家门口感觉不对劲，监控拍到这个画面！	NULL	1611	101081	133803	1522	0.75544644	0.186725555	NULL
6308856172036367361	8148	21	2	2017-10-01 23:59:59	恐怖！监控实拍恐怖地震瞬间，让人震撼的大自然的威力	NULL	2231	179765	404029	2114	0.444930933	0.259450172	4
2017070404792841	8146	5	20	1970-01-01 08:00:00	妹子要跳楼 小哥要求死前爽一把 妹子居答应了	NULL	1533	137254	176264	1428	0.778684246	0.175300761	NULL
2017070606729359	8142	401	20	2017-12-04 23:59:59	母犀牛带儿子入公犀牛水池被干倒，危机时刻小犀牛背后偷袭	NULL	1732	148516	285901	1638	0.519466529	0.201179071	NULL
6303501296515291137	8135	19	2	2017-09-16 23:59:59	五月天的这首《倔强》被张碧晨翻唱的别有一番风味，果真是实力派	NULL	1046	61948	307151	989	0.201685816	0.121573448	4
6306732521946261505	8132	28	2	2017-09-25 23:59:59	男子用5个轴承套在一起，出现这一幕，让众人看呆了！	NULL	1601	233505	393769	1515	0.592999957	0.186301033	4
6311392277742891008	8128	401	2	2017-10-07 23:59:59	厉害了！给山羊吃辣椒后会怎样？	NULL	1119	76554	115009	1057	0.665634863	0.130044291	4
2017070404566342	8126	2	20	2017-12-08 23:59:59	漂亮女总裁喝醉酒，男司机把她送酒店住了一夜	NULL	1626	236446	382147	1533	0.618730489	0.188653704	1
2017070404513624	8120	2	20	2017-12-09 23:59:59	女警察被黑社会抓住，男警察不帮忙还落井下石！	NULL	1412	137577	301165	1293	0.456816031	0.159236453	1
2017051700805747	8120	1	20	2017-09-15 23:59:59	刘德华狂怒发飙  现场视频曝光	NULL	1912	118913	172195	1677	0.690571736	0.206527094	3
2017062708867992	8106	21	20	2017-09-14 23:59:59	2016最新可怕车祸视频第七季 安全牢记心中	NULL	1698	169229	707188	1623	0.239298461	0.200222058	2
6313348983301341184	8105	5	2	2017-10-12 20:40:11	当歌手把麦克风递给台下的粉丝	NULL	1223	43814	98333	880	0.445567612	0.108574954	4
2017062900365823	8105	5	20	1970-01-01 08:00:00	丈夫在外拼死拼活，妻子和别人在家情意绵绵	NULL	1522	119835	260397	1432	0.460201154	0.176681061	1
2017062808940922	8103	21	20	2017-12-02 23:59:59	男子河边进行拍摄，走近一看，结果差点丢了小命	NULL	2060	130900	250511	1958	0.522531945	0.241638899	2
2017062809086049	8090	400	20	2017-11-28 23:59:59	小男孩站在岸边手里拿着鱼虾，接下来出现了令人惊奇的画面	NULL	2115	167178	423111	1964	0.395116175	0.24276885	2
2017051408708639	8086	21	20	2017-12-31 23:59:59	女子穿连衣裙蹦极 刚跳下去衣服就没了	1	2300	114930	175371	2187	0.655353508	0.270467475	5
6313188560082044928	8082	370	1	2017-09-15 23:59:59	睇到最後，你feel到什麼？#stpaulscollege #木蘭辭 #唏噓 #球場 #lalaland #回母校發癲	NULL	259	3241	19026	247	0.170345843	0.030561742	4
2017062900372775	8081	401	20	2017-11-27 23:59:59	被捕食者的复仇，河马攻击狮子并杀掉了它	NULL	1723	221792	594312	1602	0.373191186	0.198242792	1
4331541	8073	21	2	2017-12-12 23:59:59		1	2159	136036	176882	2004	0.76907769	0.248234857	3
6312989346530068480	8066	6	1	2017-10-11 23:59:59	啊哈哈哈 我要赞啊！在海边喷“它”真的很享受！“它”颜值好高 带上它 感觉整个人的气质都提高了 哈哈哈哈哈哈哈	NULL	432	3839	8528	397	0.450164165	0.049218944	1
2017062808931969	8062	401	20	2017-10-02 23:59:59	捕到一条鱼，却被鱼拉着走，当它被提上来的那一刻瞬间看傻眼	NULL	2075	137186	171495	1884	0.799941689	0.233688911	1
2017070404630418	8060	2	20	2017-11-27 23:59:59	这条龙是迄今为止最真实的一条龙	NULL	1298	86798	155418	1187	0.558481	0.147270471	1
6313243890879037440	8057	370	1	2017-09-15 23:59:59	@Mag林欣彤 @陈嘉佳-小宝 有那么好笑吗	NULL	764	7690	9346	628	0.822811898	0.077944644	7
2017063001799859	8027	2	20	2017-12-04 23:59:59	这乡下少女，真不知廉耻	NULL	2032	329741	988198	1932	0.333679081	0.240687679	1
6312943007377130496	8026	5	2	2017-10-12 19:05:16	情侣约会，女友让男友要带身份证，男友为何死不从命？	NULL	852	61398	101802	761	0.603111923	0.094816845	6
2017070303695640	8022	2	20	2017-12-08 23:59:59	漂亮岳母勾引女婿发生不伦之恋 多处上演大尺度激情床戏	1	2049	233611	1348474	1940	0.173241012	0.241834954	1
2017032005267481	8006	21	2	2017-09-12 14:00:07	51岁大叔车内下药侵犯女网友	1	242	12330	23776	229	0.518590175	0.028603547	3
6313273525230633984	8003	370	2	2017-09-15 23:59:59	Angelababy直播，黄晓明不知，上演霸道总裁小娇妻	NULL	976	54642	138845	904	0.393546761	0.112957641	4
2017051408584264	8002	21	20	2017-12-09 23:59:59	老头修水渠，竟然从地下挖出了6亿美元！	NULL	1795	124140	216299	1631	0.573927757	0.203824044	4
2017062900361875	7990	2	20	2017-12-11 23:59:59	刚开始还拒绝，现在却变成了主动，难道这就是人性吗	NULL	1883	225233	546905	1766	0.411832037	0.221026283	NULL
6312313571623567360	7987	21	2	2017-09-13 23:59:59	大货车突然失控，如果没有拍下这些场景，你永远也不会相信	NULL	2270	234982	373588	2148	0.628987012	0.268937023	4
6311545206386720768	7985	2	2	2017-10-08 23:59:59	苏有朋和秦岚酒店谈工作 到底没控制住 该发生的也水到渠成	NULL	1569	90765	137439	1445	0.660402069	0.180964308	4
6311681668537123841	7979	376	2	2017-10-08 23:59:59	被春晚毙掉的赵本山赵四爆笑小品，笑果不俗，台下笑倒一片	NULL	1153	186483	254647	1096	0.732319642	0.137360572	4
6313329777323280384	7967	5	2	2017-10-12 20:01:51	我喝酒我纹身，但我还是一个好男人！	NULL	549	14405	23828	451	0.604540876	0.05660851	5
2017062809031593	7958	9	20	2017-12-01 23:59:59	被拧断的螺丝柱可以这么取出来，看完涨姿势了！	NULL	2091	314017	481815	1937	0.6517377	0.243402865	2
2017063001929755	7950	5	20	2017-10-01 23:59:59	丰满护士给打针肯定不疼！病人的表情太搞笑了！	1	2045	138293	217161	1945	0.63682245	0.244654088	2
2017051509596949	7940	325	20	1970-01-01 08:00:00	温馨一幕！72公斤狗狗将主人压身下狂亲	NULL	1470	47346	107282	1372	0.441322869	0.17279597	3
6300359231371645952	7937	5	2	1970-01-01 08:00:00	岳云鹏一觉醒来变成娇弱美女，满床找小将军，太屌丝了	NULL	1629	68961	113270	1550	0.608819635	0.195287892	3
2017070809646610	7936	21	20	2017-09-14 23:59:59	大山深处 兄弟俩人共用一个老婆 老婆非但没有难过还很开心	NULL	1676	163272	294325	1565	0.554733713	0.197202621	NULL
2017070505526536	7926	401	20	2017-09-28 23:59:59	价值千万A级种公藏獒交配，你肯定没见过！	1	1910	159320	191363	1793	0.832553837	0.226217512	NULL
2017070505895992	7923	2	20	2017-11-30 23:59:59	为了报复他连丈母娘都不放过	1	1984	153338	228897	1874	0.669899562	0.236526568	NULL
2017062808920352	7919	2	20	2017-12-31 23:59:59	清纯小师妹误入男生浴室，结果遇见师兄正在洗澡	1	1810	169546	228649	1540	0.741512099	0.194468999	2
2017051408920970	7918	21	20	2017-09-14 23:59:59	虽然他极力挽回 最终也没能救自己一命！	NULL	2210	50593	60841	1858	0.831560954	0.234655216	3
2017062808945562	7914	2	20	2017-10-11 23:59:59	当美女摘下贞操锁，看完后莫名冲动！	1	1819	404831	843044	1723	0.480201508	0.217715441	2
2017070607373046	7911	5	20	1970-01-01 08:00:00	老婆在家睡觉，老公回家正好撞见	NULL	1571	126891	200686	1488	0.632286258	0.188092529	NULL
2017051509026322	7910	21	20	2017-12-07 23:59:59	男子在河边钓鱼时发现水里有异常，走近一看吓坏男子	NULL	1700	85129	147856	1555	0.575756141	0.196586599	2
2017062809084573	7906	325	20	1970-01-01 08:00:00	兄弟俩共用一妻，真人真事！	NULL	2080	327077	2597431	1976	0.125923268	0.249936757	1
2017062708767717	7905	2	20	2017-12-08 23:59:59	旧社会深宅大院里，老爷和小妾的第一夜！	NULL	1446	222142	428825	1327	0.518024835	0.167868438	1
2017062809816630	7900	325	20	1970-01-01 08:00:00	安徽一男子餐厅暴打女友 拦都拦不住	NULL	1710	94428	165042	1518	0.572145272	0.192151899	1
6313356809159575553	7899	5	2	2017-10-12 21:42:05	神曲《爱情买卖》竟被改成《Iphone买卖》，台词太扎心！	NULL	635	35977	53258	564	0.675522926	0.071401443	7
6306437510444744704	7883	2	2	2017-09-24 23:59:59	一部少有人知的动作电影，美女咬着毛巾的样子小时候一直记着	NULL	1571	59006	130507	1483	0.452129005	0.188126348	3
2017062708470161	7862	5	20	2017-11-28 23:59:59	大哥您这技术不去要饭，屈才啊。看了十遍，笑的我饭都喷出来了！	NULL	1997	65626	83005	1814	0.790627071	0.230730094	2
171098939	7855	5	2	1970-01-01 08:00:00	90后小夫妻，床上聊这个真够劲	NULL	1356	103767	191096	1257	0.543009796	0.160025461	5
6312591335643677696	7836	21	2	2017-09-13 23:59:59	女子痛经到医院检查 遭医生强塞异物至下体	NULL	1579	140890	258835	1498	0.544323604	0.191168964	4
2017072909586696	7834	0	2	2017-08-01 00:00:00	王者荣耀英雄三眼杨戬，回血能力非常强	NULL	993	84844	1568953	948	0.054076827	0.121010978	4
2017062901093279	7825	325	20	1970-01-01 08:00:00	姐姐为养活弟弟出卖自己的身体，在出租屋里做皮肉交易	NULL	2073	407087	745935	1917	0.545740581	0.244984026	2
2017070505251536	7824	324	20	1970-01-01 08:00:00	动物也疯狂，看完醉了！	NULL	1964	233000	548420	1894	0.424856862	0.242075665	1
6311460817384505345	7814	21	2	2017-10-07 23:59:59	自己找死不要祸害别人，大货车背这个黑锅，接下来更惨	NULL	2019	210244	339402	1896	0.619454217	0.242641413	4
2017062900978023	7810	2	20	2017-09-17 23:59:59	男人不疼自己的老婆，一辈子没出息!	NULL	1628	383096	1467175	1529	0.261111319	0.195774648	2
2017062900591538	7807	20	20	2017-12-08 23:59:59	尽显东方女性妩媚神韵的中国古典内衣秀	1	1755	80751	234474	1665	0.344392129	0.213270142	1
2017062809122176	7804	2	20	2017-11-30 23:59:59	女神帮男子按摩全身最敏感的部位，结果却被喷了一身	NULL	1556	151149	193672	1477	0.78043806	0.189261917	2
2017062809043834	7803	21	20	2017-12-06 23:59:59	实拍触高压电的男子被烧成黑炭	NULL	1575	113898	275807	1440	0.412962688	0.184544406	2
2017071001170496	7799	21	20	2017-12-31 23:59:59	美容院偷拍女顾客私密视频，暗示可提供特殊服务	1	1532	55938	71989	1432	0.77703538	0.183613284	NULL
6313288240031859713	7790	6	2	2017-10-12 23:59:59	酒红色上衣搭配黑色短裤，可是我只是来听歌的	NULL	1349	19459	35980	1290	0.540828238	0.165596919	4
2017063002124554	7786	22	20	2017-12-08 23:59:59	为啥说女人好养狗，看看这个你就懂了，画面太美好	NULL	1630	25670	36553	1476	0.70226794	0.189571025	1
2017062809033023	7772	2	20	2017-12-09 23:59:59	香港最污的武侠电影了，全场高能的污	NULL	1582	122043	246799	1466	0.494503624	0.188625836	2
2017063001287478	7770	325	20	1970-01-01 08:00:00	《新仙鹤神针》关之琳经过导演艺术处理，更美了	NULL	1300	70417	334588	1204	0.210458833	0.154954955	2
2017070404679675	7768	21	20	2017-10-02 23:59:59	这不是车祸，这就是谋杀！	NULL	1821	36321	51188	1578	0.709560835	0.203141092	NULL
2017070900150547	7767	401	20	2017-11-29 23:59:59	实验拍摄活人被蟒蛇生吞然后被救全过程，三思再看	NULL	1662	240858	734047	1558	0.328123404	0.200592249	NULL
2017051408318076	7756	1	20	2017-12-08 23:59:59	洛杉矶女主持人试探成龙身手，成龙当场一拳过去，她满足了！	NULL	1893	67408	109837	1604	0.613709406	0.206807633	3
2017070404843020	7753	2	20	2017-11-30 23:59:59	交警给违规面包车贴罚单，得知 车主职业后不得不撕下罚单	NULL	1337	133582	258911	1224	0.515937909	0.157874371	NULL
2017051408282632	7745	12	20	2017-12-09 23:59:59	国外人这样卖瓶装可乐 第一次见！	NULL	1751	67894	102156	1535	0.664610987	0.198192382	4
6313026200646190081	7731	5	2	2017-12-12 23:59:59	90后不能碰的三样东西	NULL	594	12536	16505	538	0.759527416	0.069589962	4
2017051508987346	7713	2	20	2017-11-28 23:59:59	这是蛇还是龙啊，体型巨大，盘在山上，特效看起来非常逼真	NULL	1457	89538	184803	1368	0.484505122	0.177362894	4
2017070404388345	7710	21	20	2017-12-31 23:59:59	小伙放羊突然看到：女人上身被石头压着，裤子有不明液体！	1	1839	218137	297266	1731	0.733810796	0.224513619	NULL
6313369206104522752	7704	5	2	2017-10-12 21:58:08	这是要去抢银行吗？吓死宝宝了……	NULL	823	13889	18691	730	0.743084907	0.094755971	4
6309959730911691777	7702	5	2	2017-10-03 23:59:59	挠美女脚心，看得人心痒痒，我就怕这种	NULL	702	19880	49835	672	0.398916424	0.087250065	4
2017063001770816	7702	2	20	2017-12-31 23:59:59	舒淇徐锦江假戏真做，导演喊停还继续！	1	2093	123994	296283	1610	0.41849853	0.209036614	3
2017062809088611	7702	5	20	1970-01-01 08:00:00	哥，我们这里是正规按摩	NULL	1200	44079	54468	1068	0.809264155	0.138665282	2
2017062900780247	7694	5	20	2017-11-27 23:59:59	这个视频告诉我们往往想象和现实还是有差距的！	NULL	1641	86466	116786	1491	0.74037984	0.193787367	1
2017062901035117	7691	325	20	1970-01-01 08:00:00	足球宝贝拍广告当众换衣 薄纱难遮挡惹火身材	NULL	1812	63867	108512	1717	0.588570849	0.223247952	3
2017062809978505	7689	4	20	2017-12-06 23:59:59	陈楚河美人环绕堪比后宫，这个节目我也想去	NULL	1562	101226	349364	1449	0.289743648	0.188451034	1
2017062808941717	7688	325	20	1970-01-01 08:00:00	让你见识一下，现在的女大学生有多污	NULL	1395	101809	272561	1302	0.373527394	0.169354839	1
6313266491366049792	7687	376	2	2017-10-12 23:59:59	刘能媳妇要离婚，赵四一听赶紧跑了，有事啊！	NULL	1527	64611	81752	1404	0.790329289	0.182646026	4
2017051408834845	7677	325	20	1970-01-01 08:00:00	如何把钢缆加进绳子里，还要保持它的柔软性	NULL	983	107283	231607	930	0.463211388	0.121141071	3
2017070607040925	7674	2	20	2017-12-06 23:59:59	军统站长审女犯人不用任何酷刑，就让女人生不如死，好喜欢	NULL	1439	136097	254314	1325	0.535153393	0.172660933	NULL
155162311	7673	21	2	1970-01-01 08:00:00	民警扫黄男女裸身被抓 这马赛克也是醉了	1	2056	119786	167416	1946	0.715499116	0.253616578	4
2017070404075817	7669	8	20	2017-12-11 23:59:59	超级明模吉赛尔·邦臣 !CHANEL N°5 香水广告！	1	1029	50473	176209	963	0.286438264	0.125570479	NULL
6313360712747974657	7669	5	2	2017-10-12 21:30:07	独臂武士机器人Vs剑术大师，顶级版的水果忍者真实对决	NULL	624	68197	138334	592	0.492987986	0.077193898	4
2017051408896701	7659	325	20	2017-10-11 23:59:59	实拍在西伯利亚冬天，那些冷启动的机械！	NULL	1534	147437	1024000	1394	0.143981445	0.182008095	4
6313351537028499456	7657	5	2	2017-10-12 20:55:53	对付“装逼犯”的终极狠招！	NULL	702	61581	98049	658	0.628063519	0.085934439	6
6313349187584917505	7656	5	2	2017-10-12 20:44:18	《何所冬暖，何所夏凉》贾乃亮恋上王子文狂撒狗粮	NULL	405	19724	74007	386	0.26651533	0.050417973	6
2017070404789680	7654	2	20	2017-12-09 23:59:59	网络电影超好看的盲少爷的女仆	NULL	1553	148307	384325	1457	0.385889547	0.190357983	NULL
6313308811868241920	7648	5	2	2017-10-12 18:15:06	杨洋X黄晓明组CP~桃花树下同框飙演技!	NULL	262	7633	17944	251	0.425378957	0.032819038	5
6303845007971477505	7647	6	2	2017-11-17 23:59:59	美女看点-韩国女团跳舞就是好看，满屏的大长腿，什么动作也敢做	NULL	1127	44245	211147	1026	0.209545956	0.134170263	3
2017070405022403	7643	21	20	2017-12-04 23:59:59	摩托车车祸集锦，现场惨烈，连交警都无一幸免！	NULL	1693	133246	195151	1562	0.682784101	0.204370012	NULL
2017070707693596	7643	5	20	1970-01-01 08:00:00	农村小媳妇被拐到偏远山村，生活没自由，只能任人摆布！	NULL	1257	66617	146282	1170	0.455401211	0.153081251	NULL
6306402204937033729	7640	399	2	2017-09-24 23:59:59	女生永远不会告诉你的四个秘密，知道后你就可以追到她	NULL	1537	96828	411801	1403	0.235132989	0.183638743	3
2017051508965728	7636	5	20	2017-12-31 23:59:59	千万不要在床头放卫生纸!	1	2065	120012	217346	1997	0.552170272	0.261524358	5
6303154489360797697	7631	15	2	2017-09-15 23:59:59	30万的摩托车一把油门拧到底 兰博基尼车主彻底服了	NULL	1521	120254	181635	1383	0.66206403	0.181234438	4
6302805828525258752	7623	28	2	2017-09-14 23:59:59	外国人床尾摆的那个长凳，到底干嘛用的？今天算是涨知识了	NULL	1308	86894	151906	1249	0.572024805	0.163846255	4
6313082021430165505	7613	370	1	2017-09-15 23:59:59	！午夜！轉機到北京，順利結果行李好慢好慢只好測試新的濾鏡臉書內建，有意思	NULL	313	3685	6670	282	0.552473763	0.037041902	5
2017070505473623	7613	5	20	2017-09-25 23:59:59	爆笑！动物也喜欢玩借位摄影疯狂恶搞	NULL	1520	46477	94249	1431	0.493129901	0.18796795	NULL
2017062708759080	7609	21	20	2017-10-09 23:59:59	恰巧被拍下来，每个人看了都警醒！	NULL	1673	114770	172144	1542	0.666709267	0.202654751	2
2017062900312830	7593	401	20	2017-11-13 23:59:59	这才是亚马逊河发现的，迄今为止最大的蛇	NULL	1541	180401	512553	1423	0.351965553	0.187409456	2
2017070303576648	7568	2	20	2017-12-10 23:59:59	姐姐以为老弟在打飞机过来看下，没想到被弟弟强吻上了	1	1738	60694	81304	1615	0.746506937	0.21339852	1
6313363150787840001	7561	5	2	2017-12-12 23:59:59	王者荣耀铭文被卖，男子用方言花样破口大骂	NULL	824	26963	43404	761	0.621210027	0.100648062	4
2017070403983828	7558	325	20	1970-01-01 08:00:00	美女被一帅哥强行壁咚，这姿势太厉害了！	NULL	2001	164828	225604	1892	0.730607613	0.250330775	1
2017051600454225	7555	400	20	2017-11-29 23:59:59	这么灵异的车祸现，真是让人感叹	NULL	1567	75245	1001189	1437	0.07515564	0.190205162	3
2017070404553769	7534	21	20	2017-12-31 23:59:59	动物世界 交配实录叫声最凄凉的母猪	NULL	2032	363606	607864	1929	0.598169985	0.256039289	1
2017031202014253	7531	6	2	2017-12-09 23:59:59	魔鬼身材，让人流鼻血女子一枚！	NULL	1424	14639	29062	1214	0.503716193	0.161200372	1
2017062809333841	7528	2	20	2017-11-29 23:59:59	美女胸前中枪取子弹，撕开衣服那一刻，男子眼睛都看直了	1	1874	181960	305243	1788	0.596115226	0.237513284	1
2017070303809351	7515	5	20	2017-11-27 23:59:59	猥琐男偷窥短裙美女被整的流鼻血，一定要看到最后	NULL	1696	106214	378963	1648	0.280275383	0.219294744	NULL
2017062900252910	7514	21	20	2017-12-07 23:59:59	实拍公交猥琐男，太丢人了	1	2016	212234	375482	1919	0.565230823	0.255389939	3
2017063001813928	7511	2	20	2017-12-05 23:59:59	激情片段 建军 我不想怀孕！	1	1722	155438	217347	1561	0.71516055	0.207828518	3
6313362121392390144	7507	5	2	2017-10-12 21:29:05	恶搞，这样子好吗	NULL	1187	20419	29218	969	0.698850024	0.129079526	4
6312994575967324160	7502	6	2	2017-10-11 21:10:07	国泰航空带我游斯里兰卡	NULL	306	5319	26946	290	0.19739479	0.038656358	4
2017063001892659	7501	21	20	2017-09-14 23:59:59	半夜三更发现路边的车一直在摇动，民警走近看到车内的一幕傻眼了	1	2000	218194	444184	1899	0.491224357	0.253166245	2
6302693454946395136	7490	6	2	2017-11-14 23:59:59	车展上最顶级的美女车模，光腿就值五千块	1	1183	29698	108506	1043	0.27369915	0.139252336	1
152523216	7490	20	2	2017-12-09 23:59:59	这技能简直无敌了！过时衣服大改造，变成最潮流！妹纸们赶紧收了！！[赞][赞]	NULL	1546	116759	385311	1410	0.303025348	0.188251001	5
6313028229007411201	7488	5	2	2017-10-11 23:22:04	刺耳的声，车都吓坏了	NULL	770	18800	26318	622	0.714339995	0.083066239	4
2017063001978911	7487	21	20	2017-09-14 23:59:59	实拍：干部不雅照流传	1	1855	79548	139106	1737	0.571851681	0.232002137	2
6312992277392262144	7483	6	2	2017-10-11 23:59:59	上班这样穿，你就赢了其他同事一半了！吃瓜群众们怎么看？	1	1017	14917	35751	936	0.41724707	0.125083523	NULL
2017062808915477	7481	5	20	2017-12-09 23:59:59	你男朋友坚持多久你才满意，看妹子们的神回复！	NULL	1510	116637	192488	1375	0.605944267	0.183798957	1
2017070505616604	7480	400	20	2017-12-09 23:59:59	千年木乃伊出土后，竟产下一名女婴	NULL	1425	80739	117834	1317	0.685192729	0.176069519	NULL
2017070707844118	7471	21	20	1970-01-01 08:00:00	各地抓奸-各种扒衣脱裤掀被子	1	2126	267131	423700	2041	0.630472032	0.273189667	NULL
6303965822234813441	7471	6	2	2017-09-16 23:10:06	美女和记忆中的荆轲不一样呀！	NULL	1365	29544	81751	1216	0.361390075	0.162762682	3
2017070809701173	7468	21	20	2017-12-05 23:59:59	田地里的无头裸体女尸	1	1946	586091	2631160	1836	0.222750042	0.245848956	NULL
6313213642535863296	7466	370	1	2017-09-15 23:59:59	我的衣服好可爱#微博橱窗#	NULL	534	3648	5200	455	0.701538462	0.060942941	4
2017062708593876	7463	2	20	2017-12-08 23:59:59	李连杰当年演完这一段，演完自己都觉得不好意思，反而成就的经典	NULL	1625	125834	259748	1489	0.484446463	0.19951762	2
6302681203338248193	7462	21	2	2017-09-13 10:07:24	最牛街头骗术，至今无人能破解！	NULL	1596	150709	214776	1421	0.70170317	0.19043152	4
2017062901131607	7455	2	20	2017-12-12 23:59:59	老公出差提前回来给她过生日，她却在家里种绿树	NULL	1204	79887	112748	1078	0.708544719	0.144600939	1
2017070506353375	7452	325	20	1970-01-01 08:00:00	韩国女肉色团紧身裤 曲线毕露活力热舞	NULL	1673	46245	73736	1585	0.627169903	0.212694579	NULL
2017062808919162	7451	21	20	2017-12-04 23:59:59	假如不是监控存在 我们不会见到这么厉害的场景	NULL	1465	220547	313563	1360	0.703357858	0.182525835	2
6303784728084530177	7444	21	2	2017-09-17 23:59:59	为什么全世界都在笑话印度铁路？看完你就明白了	NULL	925	68031	117999	868	0.576538784	0.116603976	4
2017062809563523	7439	21	20	2017-12-07 23:59:59	两男子骑摩托车抢包，没想到被彪悍壮男直接秒杀！	NULL	2249	121442	146382	2097	0.829623861	0.281892728	1
2017070404046793	7439	325	20	1970-01-01 08:00:00	新娘洞房夜遭轮番凌辱  伴娘来劝阻也被按床上	1	1858	252949	1358394	1788	0.186211806	0.240354886	NULL
2017062808968002	7435	9	20	2017-11-29 23:59:59	外国美女在服装店试衣服，路人看傻了！	NULL	1709	96542	258682	1563	0.373207258	0.210221923	3
2017070303651604	7434	21	20	2017-09-14 23:59:59	实拍！富婆过生日酒店找鸭，你们有钱人真会玩！	1	1812	147669	254506	1702	0.580218148	0.228948076	NULL
